School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2013-14,M144,,134 WEST 122 STREET CONSOLIDATED LOCATION,,134 WEST 122 STREET,M,3,223,134 WEST 122 STREET CONSOLIDATED LOCATION,2,P.S. 242 - The Young Diplomats Magnet Academy |  Future Leaders Institute Charter School |  134 WEST 122 STREET CONSOLIDATED LOCATION,0,1,1,1,0,2C,1-250,0.43,1.03,1.23,0.99,0.41,MANHATTAN,10027,40.8063,-73.948013,10,9,220,1057683,1019060011,Central Harlem South                                                       
2013-14,M145,03M421,West Prep Academy,M421,150 WEST 105 STREET,M,3,214,150 WEST 105 STREET CONSOLIDATED LOCATION,2,"P.S. 145, The Bloomingdale School |  West Prep Academy |  150 WEST 105 STREET CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.799178,-73.964842,7,7,189,1076625,1018590001,Upper West Side                                                            
2013-14,M145,03M145,"P.S. 145, The Bloomingdale School",M145,150 WEST 105 STREET,M,3,407,150 WEST 105 STREET CONSOLIDATED LOCATION,2,"P.S. 145, The Bloomingdale School |  West Prep Academy |  150 WEST 105 STREET CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.799178,-73.964842,7,7,189,1076625,1018590001,Upper West Side                                                            
2013-14,M145,,150 WEST 105 STREET CONSOLIDATED LOCATION,,150 WEST 105 STREET,M,3,621,150 WEST 105 STREET CONSOLIDATED LOCATION,2,"P.S. 145, The Bloomingdale School |  West Prep Academy |  150 WEST 105 STREET CONSOLIDATED LOCATION",0,4,1,1,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10025,40.799178,-73.964842,7,7,189,1076625,1018590001,Upper West Side                                                            
2013-14,M146,04M146,P.S. 146 Ann M. Short,M146,421 EAST 106 STREET,M,4,420,,1,P.S. 146 Ann M. Short,3,0,3,2,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10029,40.789295,-73.939262,11,8,162,1052999,1017000001,East Harlem South                                                          
2013-14,M152,06M152,P.S. 152 Dyckman Valley,M152,93 NAGLE AVENUE,M,6,651,,1,P.S. 152 Dyckman Valley,2,0,0,2,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10040,40.860412,-73.927936,12,10,283,1064149,1021730001,Washington Heights North                                                   
2013-14,M153,06M153,P.S. 153 Adam Clayton Powell,M153,1750 AMSTERDAM AVENUE,M,6,876,1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,2,P.S. 153 Adam Clayton Powell |  Hamilton Heights School |  1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10031,40.826295,-73.946845,9,7,233,1081834,1020780019,Hamilton Heights                                                           
2013-14,M153,06M368,Hamilton Heights School,M368,1750 AMSTERDAM AVENUE,M,6,246,1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,2,P.S. 153 Adam Clayton Powell |  Hamilton Heights School |  1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10031,40.826295,-73.946845,9,7,233,1081834,1020780019,Hamilton Heights                                                           
2013-14,M153,,1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,,1750 AMSTERDAM AVENUE,M,6,"1,122",1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,2,P.S. 153 Adam Clayton Powell |  Hamilton Heights School |  1750 AMSTERDAM AVENUE CONSOLIDATED LOCATION,2,0,4,2,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10031,40.826295,-73.946845,9,7,233,1081834,1020780019,Hamilton Heights                                                           
2013-14,M154,05M154,P.S. 154 Harriet Tubman,M154,250 WEST 127 STREET,M,5,319,250 WEST 127 STREET CONSOLIDATED LOCATION,2,P.S. 154 Harriet Tubman|Democracy Prep Endurance Charter School|250 WEST 127 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.810928,-73.948938,10,9,224,1058671,1019320010,Central Harlem North-Polo Grounds                                          
2013-14,M154,84M065      ,Democracy Prep Endurance Charter School,M065,250 WEST 127 STREET,M,5,,250 WEST 127 STREET CONSOLIDATED LOCATION,2,P.S. 154 Harriet Tubman|Democracy Prep Endurance Charter School|250 WEST 127 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.810928,-73.948938,10,9,224,1058671,1019320010,Central Harlem North-Polo Grounds                                          
2013-14,M154,,250 WEST 127 STREET CONSOLIDATED LOCATION,,250 WEST 127 STREET,M,5,319,250 WEST 127 STREET CONSOLIDATED LOCATION,2,P.S. 154 Harriet Tubman|Democracy Prep Endurance Charter School|250 WEST 127 STREET CONSOLIDATED LOCATION,0,0,1,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10027,40.810928,-73.948938,10,9,224,1058671,1019320010,Central Harlem North-Polo Grounds                                          
2013-14,M155,04M377,Renaissance School of the Arts,M377,319 EAST 117 STREET,M,4,160,319 EAST 117 STREET CONSOLIDATED LOCATION,2,P.S. 155 William Paca |  Renaissance School of the Arts |  319 EAST 117 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.797302,-73.936365,11,8,188,1052986,1016890005,East Harlem North                                                          
2013-14,M155,04M155,P.S. 155 William Paca,M155,319 EAST 117 STREET,M,4,367,319 EAST 117 STREET CONSOLIDATED LOCATION,2,P.S. 155 William Paca |  Renaissance School of the Arts |  319 EAST 117 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.797302,-73.936365,11,8,188,1052986,1016890005,East Harlem North                                                          
2013-14,M155,,319 EAST 117 STREET CONSOLIDATED LOCATION,,319 EAST 117 STREET,M,4,527,319 EAST 117 STREET CONSOLIDATED LOCATION,2,P.S. 155 William Paca |  Renaissance School of the Arts |  319 EAST 117 STREET CONSOLIDATED LOCATION,1,2,3,2,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10035,40.797302,-73.936365,11,8,188,1052986,1016890005,East Harlem North                                                          
2013-14,M163,03M163,P.S. 163 Alfred E. Smith,M163,163 WEST  97 STREET,M,3,625,,1,P.S. 163 Alfred E. Smith,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10025,40.794264,-73.968706,7,7,185,1055908,1018520099,Upper West Side                                                            
2013-14,M164,06M328,M.S. 328 - Manhattan Middle School for Scientific,M328,401 WEST 164 STREET,M,6,292,401 WEST 164 STREET CONSOLIDATED LOCATION,2,M.S. 326 - Writers Today & Leaders Tomorrow |  M.S. 328 - Manhattan Middle School for Scientific |  401 WEST 164 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10032,40.836536,-73.937159,12,10,24301,1062636,1021110024,Washington Heights South                                                   
2013-14,M164,06M326,M.S. 326 - Writers Today & Leaders Tomorrow,M326,401 WEST 164 STREET,M,6,283,401 WEST 164 STREET CONSOLIDATED LOCATION,2,M.S. 326 - Writers Today & Leaders Tomorrow |  M.S. 328 - Manhattan Middle School for Scientific |  401 WEST 164 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10032,40.836536,-73.937159,12,10,24301,1062636,1021110024,Washington Heights South                                                   
2013-14,M164,,401 WEST 164 STREET CONSOLIDATED LOCATION,,401 WEST 164 STREET,M,6,575,401 WEST 164 STREET CONSOLIDATED LOCATION,2,M.S. 326 - Writers Today & Leaders Tomorrow |  M.S. 328 - Manhattan Middle School for Scientific |  401 WEST 164 STREET CONSOLIDATED LOCATION,0,13,4,2,7,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10032,40.836536,-73.937159,12,10,24301,1062636,1021110024,Washington Heights South                                                   
2013-14,M165,03M165,P.S. 165 Robert E. Simon,M165,234 WEST 109 STREET,M,3,858,234 WEST 109 STREET CONSOLIDATED LOCATION,2,P.S. 165 Robert E. Simon |  Mott Hall II |  234 WEST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.802917,-73.965613,7,7,195,1056676,1018800013,Morningside Heights                                                        
2013-14,M165,03M862,Mott Hall II,M862,234 WEST 109 STREET,M,3,345,234 WEST 109 STREET CONSOLIDATED LOCATION,2,P.S. 165 Robert E. Simon |  Mott Hall II |  234 WEST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.802917,-73.965613,7,7,195,1056676,1018800013,Morningside Heights                                                        
2013-14,M165,,234 WEST 109 STREET CONSOLIDATED LOCATION,,234 WEST 109 STREET,M,3,"1,203",234 WEST 109 STREET CONSOLIDATED LOCATION,2,P.S. 165 Robert E. Simon |  Mott Hall II |  234 WEST 109 STREET CONSOLIDATED LOCATION,0,4,1,2,2,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10025,40.802917,-73.965613,7,7,195,1056676,1018800013,Morningside Heights                                                        
2013-14,M166,03M166,P.S. 166 The Richard Rodgers School of The Arts an,M166,132 WEST  89 STREET,M,3,594,,1,P.S. 166 The Richard Rodgers School of The Arts an,2,0,0,0,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10024,40.788865,-73.971847,7,6,173,1032308,1012190047,Upper West Side                                                            
2013-14,M167,02M167,J.H.S. 167 Robert F. Wagner,M167,220 EAST  76 STREET,M,2,"1,345",,1,J.H.S. 167 Robert F. Wagner,2,5,1,5,2,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,MANHATTAN,10021,40.77205,-73.958066,8,4,134,1044058,1014300005,Lenox Hill-Roosevelt Island                                                
2013-14,M169,75M169,P.S. M169 - Robert F. Kennedy,M169,110 EAST  88 STREET,M,2,282,,1,P.S. M169 - Robert F. Kennedy,2,6,2,1,4,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10128,40.781227,-73.955673,8,4,14802,1048043,1015167502,Upper East Side-Carnegie Hill                                              
2013-14,M171,04M171,P.S. 171 Patrick Henry,M171,19 EAST 103 STREET,M,4,731,19 EAST 103 STREET CONSOLIDATED LOCATION,2,P.S. 171 Patrick Henry |  Central Park East II |  19 EAST 103 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.792122,-73.951961,11,8,168,1051497,1016090007,East Harlem South                                                          
2013-14,M171,04M964,Central Park East II,M964,19 EAST 103 STREET,M,4,261,19 EAST 103 STREET CONSOLIDATED LOCATION,2,P.S. 171 Patrick Henry |  Central Park East II |  19 EAST 103 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.792122,-73.951961,11,8,168,1051497,1016090007,East Harlem South                                                          
2013-14,M171,,19 EAST 103 STREET CONSOLIDATED LOCATION,,19 EAST 103 STREET,M,4,992,19 EAST 103 STREET CONSOLIDATED LOCATION,2,P.S. 171 Patrick Henry |  Central Park East II |  19 EAST 103 STREET CONSOLIDATED LOCATION,0,1,5,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10029,40.792122,-73.951961,11,8,168,1051497,1016090007,East Harlem South                                                          
2013-14,M173,06M173,P.S. 173,M173,306 FORT WASHINGTON AVENUE,M,6,695,306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,2,P.S. 173 |  Harbor Heights |  306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10033,40.845469,-73.940468,12,10,263,1063503,1021420154,Washington Heights South                                                   
2013-14,M173,06M349,Harbor Heights,M349,306 FORT WASHINGTON AVENUE,M,6,161,306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,2,P.S. 173 |  Harbor Heights |  306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10033,40.845469,-73.940468,12,10,263,1063503,1021420154,Washington Heights South                                                   
2013-14,M173,,306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,,306 FORT WASHINGTON AVENUE,M,6,856,306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,2,P.S. 173 |  Harbor Heights |  306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,0,1,0,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10033,40.845469,-73.940468,12,10,263,1063503,1021420154,Washington Heights South                                                   
2013-14,M175,05M175,P.S. 175 Henry H Garnet,M175,175 WEST 134 STREET,M,5,377,,1,P.S. 175 Henry H Garnet,1,2,0,2,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10030,40.814422,-73.943664,10,9,228,1058248,1019190006,Central Harlem North-Polo Grounds                                          
2013-14,M176,06M314,Muscota,M314,4862 BROADWAY,M,6,258,4862 BROADWAY CONSOLIDATED LOCATION,2,Amistad Dual Language School |  Muscota |  4862 BROADWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10034,40.866706,-73.923948,12,10,291,1064900,1022340007,Marble Hill-Inwood                                                         
2013-14,M176,06M311,Amistad Dual Language School,M311,4862 BROADWAY,M,6,432,4862 BROADWAY CONSOLIDATED LOCATION,2,Amistad Dual Language School |  Muscota |  4862 BROADWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10034,40.866706,-73.923948,12,10,291,1064900,1022340007,Marble Hill-Inwood                                                         
2013-14,M176,,4862 BROADWAY CONSOLIDATED LOCATION,,4862 BROADWAY,M,6,690,4862 BROADWAY CONSOLIDATED LOCATION,2,Amistad Dual Language School |  Muscota |  4862 BROADWAY CONSOLIDATED LOCATION,1,0,0,1,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10034,40.866706,-73.923948,12,10,291,1064900,1022340007,Marble Hill-Inwood                                                         
2013-14,M178,06M178,Professor Juan Bosch Public School,M178,12-18 ELLWOOD STREET,M,6,244,,1,Professor Juan Bosch Public School,0,1,0,0,1,2C,1-250,0.43,1.03,1.23,0.99,0.41,MANHATTAN,10040,40.859243,-73.927792,12,10,283,1064128,1021710036,Washington Heights North                                                   
2013-14,M180,03M180,P.S. 180 Hugo Newman,M180,370 WEST 120 STREET,M,3,614,,1,P.S. 180 Hugo Newman,0,2,0,2,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10027,40.807843,-73.955569,10,9,257,1059111,1019460001,Central Harlem South                                                       
2013-14,M183,02M183,P.S. 183 Robert L. Stevenson,M183,419 EAST  66 STREET,M,2,606,,1,P.S. 183 Robert L. Stevenson,1,1,0,2,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10065,40.763736,-73.95815,8,5,116,1045569,1014610007,Lenox Hill-Roosevelt Island                                                
2013-14,M185,03M185,P.S. 185 - The Early Childhood Discovery and Desig,M185,20 WEST 112 STREET,M,3,224,20 WEST 112 STREET CONSOLIDATED LOCATION,2,P.S. 185 - The Early Childhood Discovery and Desig| Harlem Link Charter School| 20 WEST 112 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10026,40.798511,-73.949251,10,9,186,1051410,1015950015,Central Harlem South                                                       
2013-14,M185,84M329      ,Harlem Link Charter School,M329,20 WEST 112 STREET,M,3,,20 WEST 112 STREET CONSOLIDATED LOCATION,2,P.S. 185 - The Early Childhood Discovery and Desig| Harlem Link Charter School| 20 WEST 112 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10026,40.798511,-73.949251,10,9,186,1051410,1015950015,Central Harlem South                                                       
2013-14,M185,,20 WEST 112 STREET CONSOLIDATED LOCATION,,20 WEST 112 STREET,M,3,224,20 WEST 112 STREET CONSOLIDATED LOCATION,2,P.S. 185 - The Early Childhood Discovery and Desig| Harlem Link Charter School| 20 WEST 112 STREET CONSOLIDATED LOCATION,0,2,0,2,0,2C,1-250,0.43,1.03,1.23,0.99,0.41,MANHATTAN,10026,40.798511,-73.949251,10,9,186,1051410,1015950015,Central Harlem South                                                       
2013-14,M187,06M187,P.S./I.S. 187 Hudson Cliffs,M187,349 CABRINI BOULEVARD,M,6,778,,1,P.S./I.S. 187 Hudson Cliffs,0,1,2,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10040,40.856693,-73.937093,12,10,273,1064371,1021790365,Washington Heights North                                                   
2013-14,M188,01M188,P.S. 188 The Island School,M188,442 EAST HOUSTON STREET,M,1,501,442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,2,P.S. 188 The Island School|Girls Preparatory Charter School of New York|442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.719598,-73.977904,3,2,20,1004349,1003560100,Lower East Side                                                            
2013-14,M188,84M330      ,Girls Preparatory Charter School of New York,M330,442 EAST HOUSTON STREET,M,1,,442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,2,P.S. 188 The Island School|Girls Preparatory Charter School of New York|442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.719598,-73.977904,3,2,20,1004349,1003560100,Lower East Side                                                            
2013-14,M188,,442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,,442 EAST HOUSTON STREET,M,1,501,442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,2,P.S. 188 The Island School|Girls Preparatory Charter School of New York|442 EAST HOUSTON STREET CONSOLIDATED LOCATION ,0,5,4,2,3,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10002,40.719598,-73.977904,3,2,20,1004349,1003560100,Lower East Side                                                            
2013-14,M189,06M189,P.S. 189,M189,2580 AMSTERDAM AVENUE,M,6,"1,123",,1,P.S. 189,1,1,0,1,1,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10040,40.852631,-73.927604,12,10,277,1076750,1021590051,Washington Heights North                                                   
2013-14,M190,02M290,P.S. 290 Manhattan New School,M290,311 EAST  82 STREET,M,2,675,,1,P.S. 290 Manhattan New School,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10028,40.775078,-73.953096,8,5,138,1049876,1015450005,Yorkville                                                                  
2013-14,M191,03M191,P.S. 191 Amsterdam,M191,210 WEST  61 STREET,M,3,514,,1,P.S. 191 Amsterdam,1,2,3,2,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10023,40.771925,-73.987328,7,6,147,1030320,1011520029,Lincoln Square                                                             
2013-14,M192,06M325,P.S. 325,M325,500 WEST 138 STREET,M,6,283,500 WEST 138 STREET CONSOLIDATED LOCATION,2,P.S. 192 Jacob H. Schiff |  P.S. 325 |  500 WEST 138 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10031,40.820953,-73.951145,9,7,22301,1084132,1019880166,Manhattanville                                                             
2013-14,M192,06M192,P.S. 192 Jacob H. Schiff,M192,500 WEST 138 STREET,M,6,353,500 WEST 138 STREET CONSOLIDATED LOCATION,2,P.S. 192 Jacob H. Schiff |  P.S. 325 |  500 WEST 138 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10031,40.820953,-73.951145,9,7,22301,1084132,1019880166,Manhattanville                                                             
2013-14,M192,,500 WEST 138 STREET CONSOLIDATED LOCATION,,500 WEST 138 STREET,M,6,636,500 WEST 138 STREET CONSOLIDATED LOCATION,2,P.S. 192 Jacob H. Schiff |  P.S. 325 |  500 WEST 138 STREET CONSOLIDATED LOCATION,0,1,3,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10031,40.820953,-73.951145,9,7,22301,1084132,1019880166,Manhattanville                                                             
2013-14,M194,05M194,P.S. 194 Countee Cullen,M194,244 WEST 144 STREET,M,5,212,244 WEST 144 STREET CONSOLIDATED LOCATION,2,P.S. 194 Countee Cullen|Harlem Village Academy Charter School|244 WEST 144 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.821535,-73.940941,10,9,232,1060432,1020290011,Central Harlem North-Polo Grounds                                          
